idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
3297,20:1:2,"Is Christopher Anderson's partner status divorced as of Sep 04, 2025?",correct,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3299,20:2:1,"What is Christopher Anderson's job title as of Sep 05, 2025, if he is a nurse?",correct,False,20,3,True,7,"shared topic/object tokens: christopher, nurse; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing"
3300,20:2:2,"Who is Christopher Anderson's colleague at Senior Care Therapy Center, if it's Andrew Williams?",correct,False,20,0,False,0,
3302,20:3:1,Does Christopher Anderson enjoy eating spicy chili?,correct,True,20,2,True,6,"shared topic/object tokens: chili, enjoy, spicy; negation/contrast cues: dislikes; weak preference contrast; selected_by_r3a"
3318,20:10:1,"Did Christopher express a dislike for science fiction on July 11, 2026?",hallucination,False,20,4,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3321,20:11:1,"Did Christopher's interest in sustainable fashion begin after attending a seminar on eco-friendly cooking on Oct 12, 2026?",omission,False,20,3,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
3322,20:11:2,"Did Christopher's clothing preference shift from eco-friendly cardigans to comfortable ones on Oct 12, 2026?",correct,False,20,3,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
3337,20:18:8,"Was Christopher Anderson's health status described as 'Recovered' on Mar 10, 2027?",correct,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3338,20:18:9,"Did Christopher Anderson express dissatisfaction with the outcomes of the literacy programs on Mar 20, 2027?",omission,False,20,3,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3339,20:18:10,"Did Christopher Anderson launch mobility programs on Apr 05, 2027?",omission,False,20,4,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3341,20:19:2,"Did Christopher decide to focus more on puzzle games due to their social benefits on Jul 19, 2027?",omission,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3343,20:20:1,"Did Christopher decide to integrate tai chi into his yoga practice on Oct 20, 2027?",omission,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3356,20:24:2,"Did Christopher decide to buy mass-produced sneakers during his visit to the artisan market on October 28, 2028?",omission,False,20,4,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3359,20:25:2,"Did Christopher decide to include tarantulas in his pet preferences after the pet expo on January 29, 2029?",correct,False,20,3,True,7,"shared topic/object tokens: christopher, january; shared entity/name anchor; temporal/update cues overlap with question timing"
3368,20:30:2,"Did Christopher decide to continue walking despite his knee injury on Nov 05, 2029?",omission,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3370,20:32:1,"Did Christopher express disinterest in using herbs like rosemary and thyme for seasoning vegetables on Feb 07, 2030?",omission,True,20,4,True,4,shared topic/object tokens: vegetabl; negation/contrast cues: dislikes; weak preference contrast; selected_by_r3a
3378,20:33:6,"Did Christopher retire on September 1, 2029, to focus on travel?",hallucination,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3379,20:33:7,Did Christopher's mental health status change to 'Inspired and Energetic' after retirement?,omission,False,20,4,True,6,shared topic/object tokens: inspir; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing
3386,20:35:1,"Did Christopher decide to continue reading biographies on Aug 12, 2030?",omission,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3394,20:37:3,"Did Christopher decide to add parrots to his list of potential pets after visiting the bird sanctuary on Feb 15, 2031?",correct,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3396,20:38:2,"Did Christopher express dislike for action-packed thrillers with strong narratives on May 20, 2031?",correct,False,20,4,True,6,"shared topic/object tokens: action, pack, thriller; negation/contrast cues: avoids; weak preference contrast"
3398,20:40:1,"Did Christopher decide to avoid first-person shooters at the gaming expo on August 21, 2031?",omission,False,20,5,True,9,"shared topic/object tokens: first, gam, person, shooter; possible preference polarity reversal"
3401,20:43:1,"Did Christopher find swimming more enjoyable than water aerobics on Nov 22, 2031?",omission,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3406,20:44:3,"Did Christopher Anderson stop volunteering after being recognized as a community leader on Jul 10, 2031?",omission,False,20,3,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3407,20:44:4,"Did Christopher Anderson secure additional funding for his senior care programs on Jan 15, 2032?",omission,False,20,3,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3411,20:45:1,"Did Christopher dislike the idea of adding poached eggs and cherry tomatoes to his avocado toast on February 24, 2032?",omission,False,20,5,True,7,"shared topic/object tokens: avocado, toast; possible preference polarity reversal"
3414,20:46:1,"Did Christopher Anderson express a preference for beach vacations over culturally engaging trips on May 27, 2032?",omission,False,20,6,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3418,20:47:2,Did Christopher Anderson express excitement about historical fiction during the dialogue on 2032-08-28?,omission,False,20,3,True,7,"shared topic/object tokens: anderson, christopher; shared entity/name anchor; temporal/update cues overlap with question timing"
3420,20:48:1,"On Nov 30, 2032, did Christopher express a preference for fast fashion over ethically produced cardigans?",correct,False,20,3,True,6,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing
3427,20:50:3,"Did Christopher express a preference for romantic comedies over romantic dramas on Jun 04, 2033?",omission,True,20,6,True,5,"shared topic/object tokens: comedi, romantic; negation/contrast cues: avoids; weak preference contrast; selected_by_r3a"
3435,20:56:2,"Did Christopher Anderson stop all yoga practices due to increased community responsibilities as of Dec 08, 2033?",hallucination,False,20,6,True,7,shared topic/object tokens: christopher; shared entity/name anchor; possible event completion vs plan/alternative contrast
3439,20:57:3,"Did Christopher express a preference for urban retreats without mindfulness activities on Mar 12, 2034?",correct,False,20,6,True,7,shared topic/object tokens: christopher; shared entity/name anchor; negation/contrast cues: changed; temporal/update cues overlap with question timing
3441,20:58:2,"Did Christopher decide to exclusively read self-help books on Jun 13, 2034?",omission,False,20,7,True,7,shared topic/object tokens: christopher; shared entity/name anchor; possible event completion vs plan/alternative contrast
3446,20:60:1,"Did Christopher express a desire to adopt a high-energy pet like a Golden Retriever on Dec 17, 2034?",omission,False,20,6,True,7,shared topic/object tokens: christopher; shared entity/name anchor; negation/contrast cues: changed; temporal/update cues overlap with question timing
3447,20:60:2,"On Dec 17, 2034, did Christopher say he prefers pets that require high activity levels?",correct,False,20,6,True,7,shared topic/object tokens: christopher; shared entity/name anchor; negation/contrast cues: changed; temporal/update cues overlap with question timing
3450,20:61:2,"Did Christopher express disinterest in documentaries about social issues on Mar 20, 2035?",omission,True,20,8,True,4,shared topic/object tokens: documentari; negation/contrast cues: avoids; weak preference contrast; selected_by_r3a
3451,20:61:3,"On Mar 20, 2035, did Christopher plan to avoid community screenings of documentaries?",omission,False,20,6,True,10,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal
3453,20:63:2,"Did Christopher express disinterest in using puzzle games for community engagement on Jun 21, 2035?",omission,False,20,6,True,10,shared topic/object tokens: christopher; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal
3454,20:63:3,"Did Christopher plan to use community-based puzzle games solely for solitary enjoyment on Jun 21, 2035?",omission,False,20,5,True,7,shared topic/object tokens: christopher; shared entity/name anchor; negation/contrast cues: changed; temporal/update cues overlap with question timing
3463,20:68:4,Did Christopher Anderson's monthly income increase after his retirement in May 2035?,omission,False,20,9,True,7,shared topic/object tokens: christopher; shared entity/name anchor; possible event completion vs plan/alternative contrast
3464,20:68:5,Was Christopher Anderson's main focus post-retirement to work in the financial sector?,correct,False,20,1,True,7,shared topic/object tokens: christopher; shared entity/name anchor; possible event completion vs plan/alternative contrast
